0,1,2,3,4,5,6,Cluster
1.0,47.0,63.0,5.0,26.7,40.0,1.3754,2
0.6,26.0,41.0,3.4,26.0,41.2,1.3598,2
0.5,180.0,109.0,3.2,22.8,50.1,1.3677,2
0.4,24.0,39.0,2.7,24.0,46.6,1.37,2
0.5,55.0,60.0,3.1,24.0,46.4,1.3689,2
0.7,47.0,54.0,5.0,23.7,47.1,1.3602,2
3.2,209.0,119.0,20.7,23.6,47.3,1.3634,2
5.6,348.0,159.0,32.4,25.5,43.1,1.3891,1
4.6,337.0,182.0,24.2,28.5,36.8,1.4128,1
3.3,280.0,183.0,16.6,32.6,28.0,1.3566,1
2.1,169.0,144.0,13.2,36.3,23.4,1.3902,2
1.9,126.0,118.0,12.3,37.5,21.5,1.3673,2
1.9,108.0,106.0,12.1,39.6,19.0,1.3447,2
1.6,93.0,97.0,11.1,40.1,19.3,1.4013,2
2.0,112.0,129.0,13.1,40.4,20.0,1.4854,2
1.8,110.0,130.0,11.6,39.9,20.1,1.4495,2
2.9,188.0,163.0,17.7,39.1,19.6,1.3542,2
3.4,203.0,160.0,19.5,37.0,21.9,1.3503,2
3.1,167.0,140.0,19.7,33.9,26.8,1.3899,2
2.5,116.0,115.0,15.1,31.9,30.6,1.4201,2
1.8,89.0,92.0,11.1,29.7,33.9,1.3874,2
1.8,103.0,99.0,11.7,28.6,36.8,1.416,2
2.0,100.0,96.0,11.7,27.8,38.7,1.4187,2
1.5,86.0,80.0,9.7,27.8,40.0,1.4691,2
0.8,52.0,65.0,6.0,27.5,41.3,1.4962,2
0.4,27.0,46.0,3.9,27.3,41.6,1.4906,2
0.3,180.0,109.0,2.6,26.0,44.2,1.4657,2
1.8,35.0,57.0,2.8,24.8,48.0,1.4857,2
0.5,42.0,54.0,3.0,25.9,45.1,1.4889,2
0.7,57.0,62.0,5.4,25.3,47.6,1.5108,2
3.4,228.0,102.0,23.5,24.7,49.5,1.5201,2
5.7,350.0,140.0,33.5,27.1,43.1,1.5224,1
3.2,232.0,121.0,15.5,28.3,39.8,1.5053,2
2.7,206.0,132.0,15.3,32.4,32.3,1.5484,2
2.1,159.0,122.0,12.8,35.4,27.8,1.5733,2
2.8,184.0,148.0,15.2,35.5,27.4,1.5635,2
2.5,136.0,133.0,15.7,37.8,24.4,1.5722,2
2.1,124.0,130.0,12.3,37.2,25.5,1.5914,2
2.5,133.0,141.0,15.3,37.2,25.6,1.6014,2
2.7,156.0,172.0,17.6,38.0,25.0,1.6312,2
3.7,200.0,198.0,21.5,37.1,26.9,1.6635,2
3.7,202.0,181.0,23.2,36.9,27.8,1.7099,2
4.6,286.0,202.0,25.6,34.7,31.9,1.7325,1
2.6,141.0,120.0,14.3,31.9,38.4,1.7897,2
2.5,117.0,115.0,14.4,30.5,42.3,1.8173,2
2.3,110.0,112.0,12.6,29.3,45.8,1.8362,2
2.2,100.0,97.0,13.7,28.2,48.1,1.8144,2
2.5,112.0,100.0,13.1,27.3,51.0,1.8287,2
0.9,35.0,47.0,6.1,26.8,52.4,1.8141,2
0.8,33.0,44.0,5.8,26.0,54.9,1.8141,2
0.7,180.0,109.0,3.7,26.8,51.9,1.8058,2
0.5,28.0,42.0,2.6,26.9,51.8,1.805,2
0.7,49.0,57.0,4.6,24.6,59.1,1.8013,2
0.9,81.0,61.0,7.4,26.4,53.1,1.7987,2
2.2,178.0,106.0,15.2,27.3,46.4,1.6542,2
2.8,223.0,136.0,16.7,28.4,40.4,1.5442,2
2.9,290.0,157.0,17.0,30.8,37.1,1.6169,1
2.9,274.0,171.0,18.0,34.2,30.7,1.6252,1
3.0,278.0,190.0,16.1,37.0,26.5,1.6352,1
2.5,152.0,155.0,13.4,36.6,27.8,1.676,2
2.3,118.0,139.0,14.0,36.9,26.9,1.6477,2
2.1,141.0,152.0,13.4,39.3,22.2,1.552,2
1.9,131.0,143.0,10.4,38.5,22.4,1.5018,2
2.3,171.0,168.0,12.7,39.7,20.4,1.4594,2
4.2,287.0,226.0,24.5,38.8,24.2,1.6433,1
4.9,267.0,207.0,27.8,33.5,38.0,1.939,1
4.9,280.0,197.0,23.3,34.0,32.9,1.7251,1
3.5,224.0,158.0,17.6,31.9,33.7,1.5663,2
2.5,137.0,124.0,14.5,30.2,37.6,1.587,2
2.5,118.0,110.0,14.4,28.9,41.0,1.6096,2
2.6,128.0,112.0,14.2,27.8,45.2,1.6604,2
2.3,111.0,102.0,12.9,27.1,47.4,1.6701,2
1.5,66.0,77.0,9.9,26.2,49.4,1.6555,2
0.9,36.0,50.0,5.1,26.9,49.3,1.7196,2
0.6,180.0,109.0,2.8,26.3,50.8,1.7058,2
0.6,31.0,40.0,3.2,24.9,54.6,1.6908,2
0.8,75.0,66.0,5.4,23.4,58.6,1.6651,2
0.9,66.0,60.0,6.4,24.4,55.2,1.6604,2
2.4,154.0,85.0,17.1,25.1,54.3,1.7057,2
3.9,239.0,120.0,22.3,26.6,51.2,1.7565,2
2.9,246.0,134.0,14.6,28.2,47.1,1.7752,2
2.7,261.0,149.0,13.3,31.6,39.4,1.7969,1
2.0,179.0,125.0,10.5,34.2,31.8,1.6837,2
2.4,159.0,132.0,14.2,36.6,27.1,1.6352,2
2.0,111.0,114.0,12.2,37.6,26.9,1.715,2
1.8,101.0,110.0,10.1,38.1,26.3,1.7213,2
1.9,118.0,121.0,11.7,37.8,26.9,1.7392,2
1.8,120.0,127.0,10.9,37.8,22.7,1.4653,2
2.9,177.0,157.0,17.3,36.9,24.7,1.5134,2
3.3,186.0,169.0,18.0,34.5,28.5,1.531,2
4.4,235.0,179.0,22.9,32.5,30.9,1.4875,2
3.4,195.0,149.0,16.5,30.9,30.4,1.338,2
1.9,106.0,111.0,10.2,28.7,34.7,1.3457,2
2.1,107.0,112.0,11.6,27.7,39.3,1.4372,2
2.5,134.0,120.0,14.3,26.8,45.1,1.5645,2
2.3,117.0,105.0,13.3,26.1,45.3,1.5115,2
1.7,83.0,90.0,10.0,25.9,46.1,1.5174,2
1.5,77.0,87.0,7.6,25.3,47.6,1.513,2
0.8,180.0,109.0,3.4,26.6,43.0,1.4773,2
1.8,37.0,54.0,3.3,25.3,47.2,1.5025,2
0.5,50.0,61.0,2.9,25.1,48.0,1.5115,2
0.8,60.0,63.0,5.6,24.8,50.6,1.5654,2
2.6,179.0,102.0,17.5,25.7,49.7,1.615,2
4.9,300.0,149.0,29.0,27.4,45.5,1.6396,1
2.9,263.0,147.0,17.0,29.3,40.0,1.6082,1
2.8,265.0,158.0,15.6,33.6,28.7,1.4693,1
1.8,164.0,112.0,10.1,34.6,27.7,1.4991,2
1.8,122.0,108.0,11.7,35.6,27.2,1.5557,2
1.9,125.0,120.0,12.0,36.9,23.3,1.4313,2
1.7,125.0,117.0,11.0,38.8,20.7,1.4036,2
1.7,115.0,119.0,11.2,38.1,22.6,1.4868,2
1.9,162.0,149.0,10.5,37.1,23.0,1.4229,2
2.1,149.0,174.0,11.8,34.8,19.3,1.0543,2
2.4,161.0,163.0,13.8,33.6,20.7,1.059,2
3.0,201.0,161.0,17.3,31.4,18.5,0.8376,2
2.8,209.0,154.0,14.2,29.5,23.8,0.9623,2
1.9,133.0,124.0,10.7,27.4,27.1,0.9736,2
2.1,133.0,122.0,12.7,26.1,31.1,1.0338,2
1.8,134.0,119.0,10.1,25.5,34.0,1.0935,2
2.5,164.0,131.0,13.1,24.0,37.8,1.1125,2
1.1,72.0,84.0,7.4,24.2,37.3,1.1118,2
0.7,50.0,77.0,4.6,23.4,40.6,1.1571,2
0.7,180.0,109.0,4.7,21.8,46.6,1.1991,2
0.4,27.0,41.0,2.8,22.6,43.0,1.1629,2
0.7,74.0,68.0,4.5,20.2,50.7,1.1844,2
0.7,69.0,69.0,5.9,20.5,49.3,1.176,2
1.8,162.0,101.0,11.1,21.4,48.0,1.2086,2
2.3,208.0,120.0,14.4,23.2,43.9,1.2344,2
1.9,168.0,124.0,11.1,25.3,40.7,1.2921,2
1.7,139.0,113.0,9.9,29.9,31.1,1.2883,2
1.3,104.0,97.0,8.8,33.9,21.3,1.1067,2
1.5,99.0,94.0,9.9,36.3,16.0,0.9465,2
1.3,89.0,86.0,7.4,36.6,15.2,0.9177,2
0.8,57.0,70.0,6.1,37.4,15.8,0.9998,2
0.8,64.0,70.0,6.2,37.9,15.0,0.9721,2
1.1,65.0,82.0,7.1,38.0,16.8,1.0933,2
1.2,79.0,93.0,8.0,36.9,17.5,1.0789,2
1.2,80.0,89.0,7.3,35.3,17.0,0.9561,2
1.4,81.0,90.0,8.7,31.9,20.4,0.9462,2
1.1,59.0,67.0,7.5,29.1,29.6,1.1792,2
1.5,90.0,94.0,9.0,27.4,33.4,1.2022,2
2.0,122.0,109.0,11.6,26.7,35.8,1.2318,2
1.9,120.0,103.0,10.2,25.2,42.7,1.3473,2
2.2,126.0,101.0,12.3,24.0,51.9,1.5252,2
1.1,68.0,71.0,6.4,24.5,44.4,1.3476,2
1.1,65.0,71.0,7.2,22.6,51.0,1.3805,2
0.8,180.0,109.0,6.1,22.2,52.7,1.3891,2
0.6,38.0,49.0,4.3,21.2,56.8,1.4094,2
0.6,31.0,43.0,3.8,20.3,59.6,1.3994,2
0.6,40.0,44.0,4.0,21.3,56.7,1.4178,2
0.6,36.0,42.0,4.2,23.0,54.6,1.5177,2
1.1,64.0,69.0,6.1,23.7,54.3,1.5731,2
1.0,56.0,65.0,6.0,25.4,49.3,1.5732,2
1.0,56.0,68.0,5.9,29.6,37.7,1.544,2
1.0,43.0,58.0,5.4,33.9,26.2,1.3664,2
0.8,40.0,52.0,4.9,35.8,22.4,1.2933,2
0.7,34.0,46.0,3.9,37.9,18.8,1.222,2
0.4,28.0,40.0,3.2,38.5,14.8,0.9942,2
0.5,32.0,47.0,4.1,39.3,14.5,1.0149,2
0.6,39.0,56.0,4.0,38.9,15.6,1.0613,2
0.7,52.0,64.0,4.8,37.9,12.7,0.8211,2
0.9,60.0,71.0,5.5,35.8,13.4,0.7749,2
1.6,104.0,103.0,9.1,32.3,19.7,0.9345,2
1.6,102.0,97.0,9.1,30.1,23.5,0.9869,2
1.7,120.0,108.0,10.1,28.2,28.7,1.0806,2
1.3,89.0,87.0,7.4,26.0,35.7,1.1842,2
1.9,121.0,104.0,9.9,25.3,39.2,1.2452,2
1.5,107.0,93.0,9.0,24.7,38.7,1.1845,2
0.6,41.0,55.0,3.7,25.5,35.7,1.1499,2
0.4,34.0,49.0,3.0,22.5,43.2,1.1589,2
0.3,180.0,109.0,2.5,21.6,46.1,1.1761,2
1.8,41.0,56.0,2.6,19.7,51.4,1.1688,2
0.4,38.0,43.0,2.4,21.6,45.7,1.1665,2
0.7,59.0,57.0,5.6,21.1,47.3,1.1654,2
2.0,165.0,80.0,14.3,21.6,44.1,1.1269,2
3.9,287.0,134.0,27.7,23.7,37.9,1.0988,1
3.6,317.0,157.0,19.1,26.0,30.1,0.9953,1
3.2,330.0,175.0,15.9,30.6,23.2,1.001,1
2.2,204.0,147.0,12.3,34.1,19.1,1.0048,2
2.2,189.0,140.0,12.2,36.2,18.0,1.0636,2
2.1,165.0,137.0,11.7,37.4,17.3,1.0914,2
1.8,139.0,123.0,10.4,39.5,15.6,1.102,2
2.0,156.0,138.0,12.7,40.4,14.9,1.1033,2
1.8,130.0,132.0,11.1,40.1,16.1,1.1699,2
3.0,173.0,174.0,19.0,39.3,18.9,1.3251,2
4.3,302.0,203.0,24.1,37.3,19.9,1.2437,1
3.5,239.0,176.0,19.1,33.6,22.9,1.1747,2
2.5,139.0,125.0,13.6,30.7,28.9,1.2501,2
1.8,92.0,98.0,10.7,28.8,32.8,1.2776,2
1.9,104.0,103.0,11.3,27.3,36.8,1.3207,2
1.9,108.0,104.0,9.6,26.2,39.7,1.3249,2
1.9,107.0,105.0,9.8,25.4,43.0,1.37,2
0.9,55.0,75.0,4.9,25.8,41.0,1.3461,2
0.7,43.0,60.0,4.1,23.3,48.4,1.3677,2
0.6,180.0,109.0,3.3,23.5,47.8,1.3607,2
0.4,23.0,36.0,2.2,23.5,46.7,1.3361,2
0.7,65.0,66.0,4.6,21.8,52.3,1.3539,2
1.6,165.0,97.0,10.2,21.8,52.5,1.3529,2
3.8,274.0,115.0,23.3,22.9,49.1,1.3546,1
5.1,369.0,145.0,31.0,24.9,43.3,1.3422,1
3.4,308.0,162.0,17.6,26.7,39.4,1.3556,1
2.6,227.0,147.0,14.3,30.5,32.9,1.4135,2
2.2,178.0,132.0,13.7,34.2,27.2,1.4404,2
3.4,267.0,179.0,19.3,38.2,20.9,1.3701,1
3.4,278.0,174.0,19.3,39.6,16.9,1.2028,1
1.8,165.0,132.0,11.3,39.9,15.8,1.141,2
2.0,172.0,151.0,12.7,40.2,13.9,1.02,2
2.4,216.0,168.0,15.3,39.6,13.2,0.9332,2
3.8,306.0,192.0,22.5,39.5,12.6,0.8894,1
4.4,317.0,194.0,25.0,37.9,13.9,0.9015,1
3.9,251.0,155.0,21.1,34.2,17.9,0.9444,1
4.0,230.0,159.0,23.8,32.6,20.6,0.9939,2
2.5,154.0,125.0,14.9,30.4,23.2,0.9889,2
2.1,137.0,108.0,12.8,28.8,25.1,0.9793,2
2.4,133.0,110.0,14.3,27.8,29.9,1.1018,2
2.1,117.0,99.0,14.3,26.9,32.6,1.1381,2
1.6,106.0,95.0,9.2,26.3,33.7,1.1377,2
0.8,55.0,69.0,5.1,25.7,33.9,1.1065,2
0.5,180.0,109.0,3.0,24.8,36.0,1.1109,2
0.4,27.0,45.0,2.6,25.5,34.6,1.1096,2
0.5,46.0,53.0,4.0,24.0,37.8,1.1077,2
1.3,144.0,88.0,9.9,23.9,39.3,1.1522,2
4.1,392.0,136.0,27.3,24.8,38.4,1.1808,1
4.1,358.0,141.0,27.9,26.9,34.4,1.2036,1
4.0,381.0,189.0,24.5,29.6,28.7,1.1706,1
2.2,261.0,166.0,14.2,34.6,21.1,1.1398,1
2.0,207.0,154.0,11.9,38.3,17.0,1.1216,2
2.0,155.0,149.0,13.1,40.4,14.5,1.0736,2
2.2,193.0,142.0,15.1,42.6,9.6,0.8012,2
2.2,195.0,130.0,14.1,42.5,10.2,0.8478,2
1.8,159.0,121.0,11.3,41.0,11.6,0.8872,2
1.8,120.0,116.0,10.8,41.3,13.0,1.0154,2
3.3,228.0,177.0,21.5,39.2,14.5,1.0106,2
4.3,348.0,233.0,21.8,36.9,17.9,1.096,1
5.3,337.0,223.0,29.8,35.6,20.4,1.1646,1
4.3,282.0,184.0,22.5,33.7,22.6,1.1658,1
3.6,228.0,165.0,21.8,31.5,27.8,1.2671,2
2.4,168.0,132.0,17.1,31.1,29.3,1.3055,2
2.1,173.0,122.0,15.4,30.2,30.9,1.3026,2
1.2,87.0,88.0,10.2,29.8,30.2,1.2502,2
0.9,65.0,79.0,7.2,28.4,32.5,1.2361,2
0.6,43.0,60.0,5.8,27.5,34.0,1.231,2
0.5,180.0,109.0,4.2,26.8,35.3,1.2243,2
1.8,43.0,60.0,5.1,24.5,40.4,1.2251,2
0.6,66.0,74.0,5.4,25.6,38.8,1.2545,2
0.6,57.0,62.0,6.2,27.5,34.6,1.2518,2
2.2,231.0,115.0,16.9,25.9,37.4,1.2289,2
3.2,219.0,119.0,23.2,28.5,32.5,1.2441,2
3.0,288.0,155.0,18.0,29.5,32.7,1.3229,1
2.7,312.0,162.0,17.6,29.8,33.1,1.3693,1
3.2,361.0,189.0,20.3,33.4,26.8,1.3586,1
1.4,147.0,115.0,10.6,40.3,15.8,1.1604,2
1.3,111.0,109.0,9.9,41.8,15.0,1.1989,2
1.4,98.0,108.0,10.7,41.1,15.7,1.2071,2
2.1,156.0,145.0,16.5,41.9,14.8,1.1944,2
2.4,213.0,167.0,16.9,40.9,14.6,1.114,2
3.1,250.0,200.0,20.5,39.1,16.9,1.1705,1
3.5,253.0,178.0,19.4,36.4,27.3,1.6308,1
5.1,317.0,206.0,30.0,34.9,29.3,1.611,1
4.5,309.0,192.0,24.6,33.6,26.4,1.3515,1
2.9,201.0,137.0,16.9,32.2,27.6,1.3044,2
2.6,173.0,128.0,15.8,30.5,29.7,1.2742,2
2.7,156.0,121.0,16.6,29.4,35.6,1.4383,2
3.2,190.0,136.0,19.5,29.1,34.8,1.38,2
2.3,129.0,109.0,16.6,27.7,41.9,1.537,2
1.0,65.0,74.0,6.2,27.9,41.6,1.5425,2
0.5,180.0,109.0,2.7,27.8,43.7,1.6039,2
0.4,29.0,40.0,2.3,27.4,42.2,1.5177,2
0.6,58.0,61.0,3.9,26.6,42.8,1.4713,2
1.0,92.0,83.0,7.2,26.9,40.3,1.4041,2
2.9,228.0,129.0,18.1,27.0,37.3,1.3081,2
2.7,172.0,109.0,15.1,27.0,35.3,1.2396,2
1.8,154.0,115.0,9.7,27.4,32.0,1.1545,2
1.8,166.0,130.0,9.4,30.5,24.7,1.0592,2
1.7,149.0,137.0,9.6,32.9,20.1,0.9902,2
1.5,111.0,116.0,9.5,33.9,18.4,0.9587,2
1.7,145.0,129.0,9.6,34.4,19.3,1.0325,2
1.3,105.0,117.0,9.6,34.2,19.6,1.0399,2
1.5,113.0,138.0,10.3,33.2,20.4,1.0195,2
1.5,115.0,139.0,10.2,32.4,19.1,0.915,2
2.3,202.0,180.0,14.0,32.2,17.1,0.8124,2
2.2,180.0,162.0,14.0,31.0,17.1,0.7526,2
2.8,190.0,158.0,16.6,28.3,24.9,0.9412,2
2.7,207.0,162.0,13.6,26.6,30.2,1.033,2
1.7,113.0,112.0,10.2,24.8,36.8,1.1357,2
1.5,98.0,104.0,9.5,23.7,43.4,1.2495,2
2.3,152.0,125.0,11.8,23.0,46.2,1.2815,2
2.3,161.0,127.0,13.0,22.7,47.7,1.2977,2
1.5,91.0,95.0,9.6,22.2,49.5,1.3081,2
1.0,57.0,70.0,6.7,21.6,51.9,1.3254,2
0.5,180.0,109.0,2.9,22.3,50.4,1.3379,2
0.3,22.0,33.0,2.6,22.4,49.7,1.3333,2
0.4,41.0,45.0,4.0,21.7,52.0,1.3313,2
0.5,53.0,56.0,4.3,21.1,53.2,1.3181,2
0.9,92.0,74.0,5.9,22.0,51.0,1.3296,2
1.1,91.0,84.0,6.8,25.0,41.6,1.301,2
1.4,89.0,93.0,8.8,26.7,36.4,1.2596,2
1.1,81.0,97.0,6.7,29.1,29.7,1.1751,2
0.9,66.0,83.0,6.4,31.2,23.4,1.0487,2
0.8,53.0,71.0,6.0,32.4,20.5,0.9806,2
0.8,61.0,78.0,6.0,33.3,19.2,0.9634,2
0.6,48.0,62.0,5.0,33.1,16.8,0.8391,2
0.6,39.0,54.0,4.4,33.1,18.3,0.9081,2
0.5,41.0,59.0,4.4,32.4,18.0,0.8599,2
0.7,48.0,69.0,5.5,31.8,18.7,0.8624,2
0.8,50.0,67.0,5.8,30.3,21.4,0.9064,2
0.9,51.0,58.0,5.3,27.2,28.2,1.0013,2
1.3,70.0,77.0,8.0,26.1,33.7,1.1228,2
1.3,89.0,94.0,7.2,24.7,38.8,1.1929,2
1.4,100.0,97.0,8.0,23.4,43.2,1.229,2
1.9,139.0,110.0,10.4,23.1,44.2,1.2317,2
2.3,176.0,116.0,11.6,22.7,45.3,1.2299,2
1.0,71.0,74.0,6.4,21.6,47.5,1.2118,2
0.5,37.0,51.0,4.1,22.0,45.8,1.1965,2
1.0,180.0,109.0,6.4,20.4,51.3,1.2131,2
0.4,30.0,40.0,2.7,20.6,50.3,1.2041,2
0.3,29.0,36.0,2.6,20.6,50.6,1.2119,2
0.2,25.0,35.0,2.3,21.3,48.8,1.2189,2
0.4,40.0,48.0,3.1,20.4,52.6,1.247,2
0.3,32.0,38.0,3.1,23.5,44.0,1.2596,2
0.6,43.0,54.0,4.0,25.7,37.9,1.2334,2
0.6,44.0,57.0,4.6,27.9,33.6,1.2433,2
0.6,35.0,54.0,3.9,29.0,28.3,1.1116,2
0.5,32.0,46.0,3.8,29.5,25.9,1.0489,2
0.4,21.0,36.0,2.8,31.8,22.3,1.0366,2
0.2,10.0,19.0,2.5,32.2,20.0,0.9488,2
0.4,22.0,34.0,3.0,32.4,19.3,0.922,2
0.6,46.0,63.0,4.7,33.0,17.7,0.8758,2
0.9,66.0,86.0,5.0,32.0,19.8,0.9273,2
0.7,49.0,65.0,4.5,29.6,24.1,0.9831,2
1.2,86.0,101.0,7.7,26.9,27.1,0.948,2
1.6,111.0,116.0,9.7,25.3,30.9,0.9815,2
1.8,143.0,124.0,11.0,24.2,35.9,1.0684,2
2.4,184.0,136.0,11.8,23.2,43.2,1.2104,2
1.5,134.0,108.0,8.7,22.7,43.9,1.1962,2
0.9,78.0,82.0,7.5,21.6,44.0,1.1244,2
0.8,50.0,68.0,5.7,20.7,46.4,1.1198,2
0.2,13.0,22.0,2.0,21.2,46.2,1.1482,2
0.1,180.0,109.0,1.4,22.7,42.3,1.1491,2
1.8,24.0,34.0,1.8,19.9,51.3,1.1803,2
0.5,43.0,43.0,3.3,20.0,51.8,1.1967,2
1.4,146.0,84.0,9.4,18.5,57.4,1.2076,2
3.3,333.0,108.0,21.1,19.6,54.3,1.2278,1
3.6,298.0,112.0,17.2,21.3,49.7,1.2452,1
1.7,178.0,104.0,8.5,21.7,46.3,1.1867,2
1.5,177.0,107.0,6.8,23.4,39.4,1.1172,2
1.6,172.0,102.0,7.4,25.7,33.0,1.0763,2
2.1,183.0,104.0,12.1,28.5,27.3,1.0479,2
2.1,164.0,96.0,9.6,27.0,27.9,0.9812,2
1.6,122.0,80.0,7.4,24.2,36.9,1.0966,2
1.3,105.0,72.0,6.4,26.0,34.9,1.1509,2
1.6,144.0,106.0,8.3,24.8,33.1,1.0222,2
3.1,220.0,119.0,14.0,24.0,36.3,1.0708,2
3.3,207.0,119.0,15.3,23.6,35.5,1.0187,2
3.4,210.0,128.0,15.4,23.6,35.7,1.0282,2
2.8,175.0,112.0,10.9,23.3,34.5,0.9768,2
1.5,117.0,95.0,7.5,22.5,36.8,0.988,2
1.3,93.0,85.0,5.2,21.3,38.7,0.9686,2
1.6,118.0,101.0,7.1,20.9,39.4,0.9596,2
1.5,132.0,94.0,7.6,19.8,47.7,1.093,2
1.0,88.0,76.0,5.0,19.3,51.4,1.1387,2
0.5,43.0,50.0,2.0,18.4,53.4,1.117,2
0.4,180.0,109.0,1.5,18.8,51.1,1.1,2
0.6,44.0,51.0,2.5,16.3,59.8,1.1042,2
0.7,50.0,42.0,3.3,16.6,56.8,1.0629,2
1.3,101.0,62.0,7.3,16.2,57.4,1.0515,2
4.0,339.0,111.0,23.8,17.3,54.3,1.0631,1
5.0,379.0,129.0,27.6,19.2,48.8,1.0751,1
3.6,321.0,135.0,16.7,21.7,42.4,1.0859,1
2.8,272.0,139.0,14.3,26.4,29.9,1.0138,1
2.6,278.0,134.0,13.3,31.3,19.1,0.8634,1
2.7,253.0,141.0,14.5,33.7,15.4,0.7913,1
2.3,187.0,112.0,11.5,34.5,13.3,0.7158,2
2.0,149.0,105.0,10.8,33.8,13.9,0.7172,2
1.3,89.0,72.0,6.4,30.1,19.4,0.8157,2
1.7,124.0,90.0,8.8,28.3,21.3,0.8054,2
2.8,206.0,126.0,14.3,31.9,18.3,0.8523,2
3.8,241.0,154.0,19.4,32.0,20.1,0.9364,2
4.9,303.0,173.0,27.1,28.9,24.1,0.9495,1
4.3,294.0,162.0,19.7,27.3,27.1,0.967,1
2.6,203.0,128.0,13.6,26.0,28.5,0.9484,2
2.4,176.0,120.0,12.1,25.2,28.6,0.9008,2
1.9,155.0,111.0,11.0,24.3,31.1,0.9316,2
1.4,108.0,89.0,8.8,23.6,33.8,0.9685,2
1.1,72.0,69.0,6.7,23.0,33.8,0.9406,2
0.9,65.0,70.0,6.3,22.2,38.4,1.0126,2
0.7,180.0,109.0,4.1,20.4,42.6,1.0083,2
0.5,39.0,59.0,2.9,20.5,42.3,1.0091,2
0.8,79.0,73.0,5.0,18.8,49.0,1.0505,2
1.3,140.0,89.0,9.9,18.8,49.4,1.0624,2
4.7,427.0,142.0,27.5,19.9,46.5,1.071,1
4.6,366.0,145.0,30.4,22.1,41.7,1.098,1
3.7,311.0,156.0,19.8,24.0,36.4,1.0706,1
2.8,275.0,148.0,15.7,30.2,22.8,0.9616,1
1.8,195.0,122.0,11.3,33.4,17.1,0.8627,2
1.9,144.0,106.0,12.6,35.1,15.0,0.8381,2
2.0,162.0,106.0,11.9,34.1,16.0,0.8408,2
2.0,200.0,127.0,14.4,35.7,13.6,0.7836,2
2.1,176.0,113.0,12.4,35.3,13.8,0.7767,2
2.1,203.0,136.0,11.7,32.3,16.7,0.7946,2
3.2,237.0,153.0,18.4,36.0,13.3,0.7773,2
4.0,263.0,172.0,22.9,35.8,13.7,0.7868,1
4.6,300.0,190.0,25.0,32.3,18.4,0.8753,1
3.0,189.0,160.0,15.5,29.7,25.0,1.0246,2
2.9,185.0,159.0,16.7,27.8,26.6,0.9748,2
1.9,134.0,123.0,11.2,26.3,27.3,0.9238,2
1.4,96.0,101.0,9.0,25.3,30.0,0.9508,2
2.1,122.0,116.0,12.1,24.0,34.9,1.0271,2
1.2,64.0,80.0,8.9,23.4,38.6,1.0968,2
0.6,30.0,51.0,3.7,23.5,38.3,1.0972,2
0.4,180.0,109.0,3.1,22.0,42.6,1.1146,2
1.8,23.0,37.0,2.5,21.6,44.0,1.1225,2
0.4,36.0,46.0,3.1,21.4,45.6,1.1493,2
0.7,58.0,64.0,5.7,21.1,47.1,1.1641,2
2.3,168.0,108.0,15.6,21.3,48.4,1.2119,2
4.0,306.0,151.0,25.2,22.9,47.9,1.3208,1
2.8,231.0,153.0,15.4,24.4,45.5,1.3721,2
1.6,157.0,116.0,8.4,27.6,38.0,1.3818,2
1.6,132.0,116.0,8.0,31.1,29.6,1.318,2
2.0,136.0,130.0,12.1,33.4,24.7,1.2516,2
2.0,127.0,131.0,12.6,35.7,18.9,1.0865,2
1.7,125.0,131.0,10.6,36.2,18.1,1.0724,2
2.0,138.0,135.0,12.6,37.1,17.7,1.094,2
2.2,163.0,152.0,14.3,36.5,18.1,1.0887,2
3.2,259.0,198.0,20.3,35.5,19.1,1.0888,1
3.6,236.0,183.0,20.5,33.7,20.0,1.0275,2
3.8,245.0,175.0,22.1,30.5,22.7,0.9763,1
4.8,344.0,193.0,23.8,28.7,26.2,1.0144,1
2.8,188.0,140.0,14.7,26.7,28.9,0.9981,2
2.6,149.0,128.0,15.1,25.7,31.6,1.0285,2
1.9,102.0,100.0,10.8,24.5,35.7,1.0807,2
1.7,99.0,97.0,10.2,24.3,36.3,1.0852,2
1.0,48.0,67.0,6.5,23.8,36.9,1.0748,2
0.7,36.0,58.0,3.9,23.7,37.3,1.076,2
0.5,180.0,109.0,2.8,22.2,40.6,1.0729,2
0.4,30.0,45.0,2.1,21.6,42.2,1.0762,2
0.6,56.0,62.0,3.4,20.3,46.8,1.1,2
0.7,51.0,59.0,4.7,20.7,45.9,1.1088,2
2.4,172.0,102.0,15.8,20.5,47.7,1.1419,2
4.4,316.0,154.0,26.6,22.4,46.6,1.247,1
3.1,269.0,157.0,14.8,24.2,48.5,1.4452,1
2.0,196.0,138.0,9.3,28.8,33.0,1.2825,2
2.1,206.0,142.0,12.0,32.8,25.2,1.2325,2
2.1,156.0,125.0,10.9,34.4,19.9,1.0647,2
2.1,120.0,120.0,11.9,36.5,16.7,1.0045,2
2.2,161.0,150.0,13.2,37.5,14.3,0.9099,2
1.6,114.0,120.0,8.9,38.0,15.5,1.0119,2
2.4,191.0,173.0,13.0,38.1,16.5,1.0828,2
3.3,236.0,187.0,18.2,37.3,17.3,1.084,2
4.0,287.0,206.0,23.7,35.9,17.7,1.0316,1
4.1,266.0,187.0,21.6,32.4,21.5,1.0303,1
4.2,274.0,170.0,21.6,30.3,25.6,1.0879,1
